stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
QBUZZ:50420640,50420640,"Amersfoort, Bergkerk",52.148493,5.368546,0,,,1,,
QBUZZ:50420650,50420650,"Amersfoort, Bergkerk",52.148475,5.368517,0,,,1,,
QBUZZ:50421031,50421031,"Amersfoort, Brabantsestraat",52.161724,5.378552,0,,,1,,
QBUZZ:50421210,50421210,"Amersfoort, Groningerstr/Eemplein",52.159279,5.378771,0,,,1,,
QBUZZ:50422071,50422071,"Amersfoort, Kwekersweg",52.164546,5.379048,0,stoparea:QBUZZ:amfkwe,,1,,
QBUZZ:50425000,50425000,"Amersfoort, Centraal Station",52.153023,5.373381,0,stoparea:QBUZZ:amfcs,,1,A,
QBUZZ:50425130,50425130,"Amersfoort, Centraal Station",52.153041,5.372957,0,stoparea:QBUZZ:amfcs,,0,G,
QBUZZ:50490010,50490010,"Odijk, Fruittuin",52.038454,5.234171,0,,,0,,
QBUZZ:50490120,50490120,"Werkhoven, Hardenbroek",52.009875,5.277789,0,,,0,,
QBUZZ:50490130,50490130,"Werkhoven, Provincialeweg",52.026699,5.249977,0,stoparea:QBUZZ:whvpro,,0,,
QBUZZ:50490140,50490140,"Werkhoven, Provincialeweg",52.027156,5.249072,0,stoparea:QBUZZ:whvpro,,0,,
QBUZZ:50500020,50500020,"Doorn, Kaap Doorn",52.031918,5.369469,0,,,1,,
QBUZZ:50500040,50500040,"Doorn, Sonora",52.028935,5.380398,0,,,0,,
QBUZZ:50500060,50500060,"Leersum, Hoogstraat",52.02534,5.389636,0,,,1,,
QBUZZ:50520085,50520085,"Amersfoort, Pastoor Pieckweg",52.192363,5.368235,0,,,1,,
QBUZZ:50520330,50520330,"Amersfoort, Ruimtevaart",52.194584,5.396549,0,stoparea:QBUZZ:amfrui,,1,,
QBUZZ:50521080,50521080,"Amersfoort, Nieuwland-Zuid",52.19399,5.371555,0,stoparea:QBUZZ:amfnlz,,1,,
QBUZZ:50521100,50521100,"Amersfoort, Lage Geeren",52.194503,5.381339,0,,,1,,
QBUZZ:50521130,50521130,"Amersfoort, Lancering",52.1948,5.390802,0,,,1,,
QBUZZ:50523000,50523000,"Amersfoort, Zevenhuizerstraat",52.182063,5.36976,0,,,1,,
QBUZZ:50590010,50590010,"Werkhoven, Hardenbroek",52.009508,5.279786,0,,,0,,
QBUZZ:50590020,50590020,"Cothen, Kleidijk",52.003221,5.296242,0,,,0,,
QBUZZ:50590030,50590030,"Cothen, Kleidijk",52.002701,5.297248,0,,,0,,
QBUZZ:50590050,50590050,"Cothen, Provincialeweg",51.999774,5.315122,0,stoparea:QBUZZ:ctnpro,,1,,
QBUZZ:50590120,50590120,"Cothen, Provincialeweg",52.000321,5.312514,0,stoparea:QBUZZ:ctnpro,,1,,
QBUZZ:50600020,50600020,"Leersum, Donderberg",52.015854,5.416337,0,,,1,,
QBUZZ:50600040,50600040,"Leersum, Lomboklaan",52.013146,5.424798,0,stoparea:QBUZZ:leelom,,1,,
